Artículo;FP;articulo;Artículo Desc.;Deposito;Sector;Pasillo;Col;Nivel;Secuencia;Posición;Paleta;Lote;Tot.Uni.;Tot.Blts.;Sob.Unid.;U;U/B;Ingreso;Venc.;Est.;Mar.;Proveedor;Descripción Prov.
P3933;1;;HUGGIESÿACTIVEÿCAPITANÿAMERICAÿHIPE;1;100;CO01;74;1;A;CO01 -074-01A;;;0;0;0;B;1;/  /;30/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P3935;1;;HUGGIESÿACTIVEÿCAPITANÿAMERICAÿHIPE;1;100;CO03;85;1;A;CO03 -085-01A;;;0;0;0;B;1;/  /;07/09/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P3992;1;;JOHNSON BABY TOQUE FRESCURA TALCO x;1;100;CO03;80;4;A;CO03 -080-04A;105074;1;192;192;0;B;1;09/10/2019;01/03/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P3992;1;;JOHNSON BABY TOQUE FRESCURA TALCO x;1;100;CO03;82;4;A;CO03 -082-04A;105075;1;7;7;0;B;1;09/10/2019;01/03/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P3997;1;;DOVE GO FRESH PERA DESO.ROLL-ON x50;1;100;CO01;56;2;A;CO01 -056-02A;104397;1;155;155;0;B;1;30/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P3999;1;;DOVE LECHE DE COCO JLIQ.x250ml;1;100;CO02;69;3;A;CO02 -069-03A;;;0;0;0;B;1;/  /;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4000;1;;AXE BLACK DESO.BARRA x54gr;1;100;CO02;73;2;A;CO02 -073-02A;103907;1;3;3;0;B;1;27/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4002;1;;AXE ADRENALINE DESO.BARRA x54gr;1;100;CO02;67;2;A;CO02 -067-02A;104376;1;2;2;0;B;1;30/09/2019;01/11/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4014;1;;KOTEXÿPROTEC.DIARIOSÿULTRADELGADOSÿ;1;100;CO02;88;1;A;CO02 -088-01A;104737;1;52;52;0;B;1;02/10/2019;23/12/2021;DO;;10331;
P4075;1;;KOTEXÿPROTEC.DIARIOSÿNIKEÿGABBYÿpro;1;100;CO01;34;3;A;CO01 -034-03A;103533;1;25;25;0;B;1;23/09/2019;23/02/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4077;1;;AXE COLLISION BODY BS x150ml(96g);1;100;CO02;22;2;A;CO02 -022-02A;103928;1;29;29;0;B;1;30/09/2019;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4082;1;;AXE ANARCHY WOM BODY BS X150ML(96G);1;100;CO01;40;3;A;CO01 -040-03A;104824;1;40;40;0;B;1;03/10/2019;01/03/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4087;1;;HUGGIESÿNATURALEÿCAREÿFANÿELLAÿMEGA;1;100;CO01;36;1;A;CO01 -036-01A;104589;1;51;51;0;B;1;01/10/2019;22/07/2021;DO;;10331;
P4087;1;;HUGGIESÿNATURALEÿCAREÿFANÿELLAÿMEGA;1;100;CO01;38;1;A;CO01 -038-01A;104133;1;30;30;0;B;1;26/09/2019;14/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4088;1;;HUGGIESÿNATURALEÿCAREÿFANÿELLAÿHIPE;1;100;CO02;90;1;A;CO02 -090-01A;104746;1;1;1;0;B;1;02/10/2019;19/07/2021;DO;;10331;
P4090;1;;HUGGIESÿNATURALEÿCAREÿFANÿELLAÿHIPE;1;100;CO01;70;1;A;CO01 -070-01A;;;0;0;0;B;1;/  /;03/11/2020;DO;;10331;
P4093;1;;HUGGIESÿNATURALEÿCAREÿFANÿELÿHIPERÿ;1;100;CO01;62;1;A;CO01 -062-01A;104146;1;4;4;0;B;1;26/09/2019;25/05/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4094;1;;HUGGIESÿNATURALEÿCAREÿFANÿELÿHIPERÿ;1;100;CO02;89;1;A;CO02 -089-01A;104143;1;1;1;0;B;1;26/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4108;1;;KOTEXÿPROTEC.DIARIOSÿULTRADELGADOSÿ;1;100;CO02;76;3;A;CO02 -076-03A;104695;1;42;42;0;B;1;02/10/2019;23/11/2021;DO;;10331;
P4118;1;;KOTEXÿFITNESSÿULTRAFINASÿc/Aÿs/Pÿto;1;100;CO01;32;3;B;CO01 -032-03B;103558;1;8;8;0;B;1;23/09/2019;05/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4126;1;;HUGGIES CLASSIC REGULAR pa±al x08u ;1;100;CO02;83;1;A;CO02 -083-01A;104465;1;22;22;0;B;1;30/09/2019;31/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4128;1;;HUGGIES CLASSIC MEGA pa±al x26u MED;1;100;CO01;69;1;A;CO01 -069-01A;;;0;0;0;B;1;/  /;13/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4128;1;;HUGGIES CLASSIC MEGA pa±al x26u MED;1;100;CO01;67;1;A;CO01 -067-01A;;;0;0;0;B;1;/  /;13/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4129;1;;HUGGIES CLASSIC MEGA pa±al x22u GDE;1;100;CO01;72;1;B;CO01 -072-01B;;;0;0;0;B;1;/  /;27/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4130;1;;HUGGIES CLASSIC MEGA pa±al x18u XGD;1;100;CO01;52;1;B;CO01 -052-01B;;;0;0;0;B;1;/  /;03/09/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4130;1;;HUGGIES CLASSIC MEGA pa±al x18u XGD;1;100;CO01;52;1;A;CO01 -052-01A;104819;1;30;30;0;B;1;03/10/2019;03/09/2021;DO;;10331;
P4131;1;;HUGGIES CLASSIC MEGA pa±al x17u XXG;1;100;CO01;64;1;A;CO01 -064-01A;104818;1;1;1;0;B;1;03/10/2019;14/09/2021;DO;;10331;
P4131;1;;HUGGIES CLASSIC MEGA pa±al x17u XXG;1;100;CO03;72;5;;CO03 -072-05;104602;1;32;32;0;B;1;01/10/2019;14/09/2021;DO;;10331;
P4131;1;;HUGGIES CLASSIC MEGA pa±al x17u XXG;1;100;CO03;72;5;;CO03 -072-05;104603;1;32;32;0;B;1;01/10/2019;14/09/2021;DO;;10331;
P4152;1;;DOVE KERITE cr.x400ml;1;100;CO01;39;3;A;CO01 -039-03A;;;0;0;0;B;1;/  /;01/08/2020;DO;;10331;
P4154;1;;SEDAL BOMBA ARGAN CPP x300ml;1;100;CO02;70;2;A;CO02 -070-02A;104278;1;32;32;0;B;1;27/09/2019;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P4158;1;;DOVEÿMENÿCAREÿCLEANÿCOMFORTÿJBONÿx9;1;100;CO02;59;3;B;CO02 -059-03B;103984;1;145;145;0;B;1;25/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4159;1;;DOVE MEN CARE EXTRA FRESH JBON x90g;1;100;CO02;69;3;C;CO02 -069-03C;104320;1;18;18;0;B;1;27/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4163;1;;REXONAÿWOMÿSTAYÿFRESHÿFLORESÿBLANCA;1;100;CO01;50;2;B;CO01 -050-02B;;;0;0;0;B;1;/  /;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4165;1;;REXONAÿWOMÿSTAYÿFRESHÿPOMELO&VERBEN;1;100;CO01;61;2;A;CO01 -061-02A;104377;1;42;42;0;B;1;30/09/2019;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4166;1;;DOVEÿRECONSTRUCCIONÿCOMPLETAÿSHÿx18;1;100;CO02;74;2;A;CO02 -074-02A;104272;1;8;8;0;B;1;27/09/2019;01/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4172;1;;TRESEMME BAJO POO NUTRICION SH x200;1;100;CO03;79;3;A;CO03 -079-03A;;;0;0;0;B;1;/  /;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4175;1;;TRESEMME BAJO POO NUTRICION AC x400;1;100;CO03;45;2;A;CO03 -045-02A;;;0;0;0;B;1;/  /;27/03/2023;DO;;10327;ORIEN S.A. - SAN BLAS
P4179;1;;SEDAL BOMBA ARGAN SH x340ml;1;100;CO03;77;2;A;CO03 -077-02A;;;0;0;0;B;1;/  /;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4180;1;;SEDAL BOMBA ARGAN AC x340ml;1;100;CO03;81;2;B;CO03 -081-02B;103700;1103611;4;4;0;B;1;24/09/2019;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4185;1;;REXONAÿEFFICIENTÿANTIBACTERIALÿpvo.;1;100;CO01;40;3;B;CO01 -040-03B;104028;1;73;73;0;B;1;25/09/2019;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4186;1;;REXONAÿEFFICIENTÿANTIBACTERIALÿAPÿD;1;100;CO01;40;3;C;CO01 -040-03C;104045;1;98;98;0;B;1;25/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4186;1;;REXONAÿEFFICIENTÿANTIBACTERIALÿAPÿD;1;100;CO03;52;5;;CO03 -052-05;104046;1;168;168;0;B;1;25/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4187;1;;REXONA EFFICIENT DESO.x88gr(153ml);1;100;CO03;52;5;;CO03 -052-05;104024;1;12;12;0;B;1;25/09/2019;01/05/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4187;1;;REXONA EFFICIENT DESO.x88gr(153ml);1;100;CO01;1;2;C;CO01 -001-02C;104511;1;2;2;0;B;1;30/09/2019;01/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4194;1;;GILLETTE PRESTOBARBA 3 WOM maq.x2u;1;100;CO03;60;2;A;CO03 -060-02A;105947;1;37;37;0;B;1;18/10/2019;01/01/2050;DO;;10335;
P4195;1;;GILLETTE PRESTOBARBA 3 WOM maq.x4u;1;100;CO03;12;3;B;CO03 -012-03B;105540;1;29;29;0;B;1;16/10/2019;01/01/2050;DO;;10335;
P4196;1;;GILLETTE MACH3 rep.cart.x1u;1;100;CO02;41;2;A;CO02 -041-02A;105539;1;67;67;0;B;1;16/10/2019;01/01/2050;DO;;10335;
P4203;1;;ORAL-B 3D WHITE ADVANCE SOFT40 CEP ;1;100;CO01;10;3;A;CO01 -010-03A;105115;1;119;119;0;B;1;09/10/2019;01/01/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4205;1;;REXONAÿWOMÿBAMBOO&ALOEVERAÿDESO.x15;1;100;CO01;14;2;A;CO01 -014-02A;;;0;0;0;B;1;/  /;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4205;1;;REXONAÿWOMÿBAMBOO&ALOEVERAÿDESO.x15;1;100;CO01;12;2;A;CO01 -012-02A;;;0;0;0;B;1;/  /;01/06/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4217;1;;JOHNSON ADULTO ORIGINAL JBON x125gr;1;100;CO02;37;3;A;CO02 -037-03A;104930;1;96;96;0;B;1;07/10/2019;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4218;1;;JOHNSON ADULTO AVENA JBON x125gr;1;100;CO02;49;3;C;CO02 -049-03C;104922;1;65;65;0;B;1;07/10/2019;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4219;1;;JOHNSON ADULTO ORIGINAL JBON x125gr;1;100;CO02;59;3;A;CO02 -059-03A;104898;1;48;48;0;B;1;07/10/2019;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4220;1;;JOHNSON ADULTO AVENA JBON x125gr x3;1;100;CO03;20;4;A;CO03 -020-04A;104945;1;17;17;0;B;1;07/10/2019;01/07/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4223;1;;JOHNSONÿADULTOÿNUTRICIONÿREPARADORA;1;100;CO03;4;4;A;CO03 -004-04A;104910;1;32;32;0;B;1;07/10/2019;01/04/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4293;1;;CLOSE UP CEP SLIM CARE .SOFT x2u;1;100;CO01;30;3;A;CO01 -030-03A;;;0;0;0;B;1;/  /;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P4294;1;;SEDAL BOMBA ARGAN AC x650ml;1;100;CO03;33;2;A;CO03 -033-02A;104277;1;8;8;0;B;1;27/09/2019;01/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P4295;1;;CIF BALLERINA ESPONJA PREMIUM blist;1;100;CO03;1;1;A;CO03 -001-01A;;;0;0;0;B;1;/  /;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4299;1;;GILLETTE VENUS SPA rep.x2u;1;100;CO02;19;2;C;CO02 -019-02C;;;0;0;0;B;1;/  /;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P4300;1;;GILLETTE VENUS SPA maq.x1u;1;100;CO01;42;3;A;CO01 -042-03A;105373;1;56;56;0;B;1;16/10/2019;01/01/2050;DO;;10335;
P4310;1;;PAMPERS PANTS CONFORT SEC pañal x18;1;100;CO01;59;1;A;CO01 -059-01A;103489;1;21;21;0;B;1;20/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4310;1;;PAMPERS PANTS CONFORT SEC pañal x18;1;100;CO01;57;1;A;CO01 -057-01A;103488;1;54;54;0;B;1;20/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4310;1;;PAMPERS PANTS CONFORT SEC pañal x18;1;100;CO01;61;1;A;CO01 -061-01A;103490;1;54;54;0;B;1;20/09/2019;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P4310;1;;PAMPERS PANTS CONFORT SEC pañal x18;1;100;CO01;61;1;C;CO01 -061-01C;;;0;0;0;B;1;/  /;01/09/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6806;1;;PANTENE 3  RESTAURACION CPP x170ml;1;100;CO03;31;2;C;CO03 -031-02C;103682;1;11;11;0;B;1;24/09/2019;01/10/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6937;1;;OLD SPICE LEYENDA EPICA BODY WASH x;1;100;CO02;43;3;A;CO02 -043-03A;104325;1;6;6;0;B;1;27/09/2019;08/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6938;1;;OLD SPICE LEYENDA EPICA BODY WASH x;1;100;CO02;51;3;A;CO02 -051-03A;104319;1;5;5;0;B;1;27/09/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P6939;1;;OLD SPICE VIP BODY WASH x200ml;1;100;CO02;49;3;B;CO02 -049-03B;104326;1;2;2;0;B;1;27/09/2019;10/11/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6944;1;;PANTENE 3  RESTAURACION AC x90ml;1;100;CO02;86;2;A;CO02 -086-02A;103789;1;99;99;0;B;1;24/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6945;1;;PANTENEÿ3ÿÿFUERZA&RECONSTRUCCIONÿAC;1;100;CO02;52;2;C;CO02 -052-02C;103806;1;50;50;0;B;1;24/09/2019;01/10/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6948;1;;ALWAYS LINER s/P toa.x15u;1;100;CO02;52;3;B;CO02 -052-03B;103586;1;15;15;0;B;1;23/09/2019;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6949;1;;ALWAYS LINER s/P toa.x40u;1;100;CO02;62;3;B;CO02 -062-03B;103555;1;50;50;0;B;1;23/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6950;1;;ALWAYS LINER RESPIRABLE toa.x15u;1;100;CO02;60;3;B;CO02 -060-03B;105820;1;7;7;0;B;1;17/10/2019;01/05/2021;DO;;10335;
P6951;1;;ALWAYS LINER RESPIRABLE toa.x40u;1;100;CO02;68;3;A;CO02 -068-03A;103571;1;20;20;0;B;1;23/09/2019;01/03/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6952;1;;ALWAYS LINER RESPIRABLE toa.x80u;1;100;CO02;72;3;C;CO02 -072-03C;;;0;0;0;B;1;/  /;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P6967;1;;HUGGIES ACTIVE SEC PANTS pa±al x18u;1;100;CO01;73;1;A;CO01 -073-01A;104601;1;5;5;0;B;1;01/10/2019;13/08/2021;DO;;10331;
P6968;1;;HUGGIES ACTIVE SEC PANTS pa±al x16u;1;100;CO02;27;1;A;CO02 -027-01A;104747;1;20;20;0;B;1;02/10/2019;07/08/2021;DO;;10331;
P6969;1;;HUGGIES ACTIVE SEC PANTS pa±al x14u;1;100;CO01;62;1;C;CO01 -062-01C;104689;1;8;8;0;B;1;02/10/2019;22/07/2021;DO;;10331;
P6971;1;;HUGGIES ACTIVE SEC PANTS pa±al x14u;1;100;CO01;2;1;C;CO01 -002-01C;;;0;0;0;B;1;/  /;14/07/2021;DO;;10331;
P6979;1;;JOHNSON BABY HORA DE JUGAR JBON x80;1;100;CO02;39;3;B;CO02 -039-03B;103986;1;219;219;0;B;1;25/09/2019;01/05/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P6979;1;;JOHNSON BABY HORA DE JUGAR JBON x80;1;100;CO03;10;4;A;CO03 -010-04A;104914;1;72;72;0;B;1;07/10/2019;01/07/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P6994;1;;BAND AID FROZEN x25u;1;100;CO01;42;3;B;CO01 -042-03B;104678;1;137;137;0;B;1;01/10/2019;01/05/2050;DO;;10327;ORIEN S.A. - SAN BLAS
P6994;1;;BAND AID FROZEN x25u;1;100;CO03;16;4;A;CO03 -016-04A;104908;1;24;24;0;B;1;07/10/2019;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7003;1;;COMODINÿULTRAÿROPAÿINTERIORÿropaÿin;1;100;CO02;76;1;A;CO02 -076-01A;;;0;0;0;B;1;/  /;01/05/2022;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7062;1;;JOHNSON FUERZA&VITAMINA AC x200ml;1;100;CO03;21;3;C;CO03 -021-03C;104888;1;54;54;0;B;1;07/10/2019;01/09/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7063;1;;JOHNSON FUERZA&VITAMINA SH x400ml;1;100;CO03;23;3;A;CO03 -023-03A;104904;1;47;47;0;B;1;07/10/2019;01/08/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7064;1;;JOHNSON FUERZA&VITAMINA spr.x200ml;1;100;CO03;21;3;A;CO03 -021-03A;104900;1;38;38;0;B;1;07/10/2019;01/12/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7064;1;;JOHNSON FUERZA&VITAMINA spr.x200ml;1;100;CO03;21;3;B;CO03 -021-03B;105159;1;120;120;0;B;1;08/10/2019;01/12/2020;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P7065;1;;NEUTROGENAÿACNEÿPROOFINGÿEXFOLIANTE;1;100;CO01;39;3;B;CO01 -039-03B;104187;1;12;12;0;B;1;27/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7066;1;;NEUTROGENAÿACNEÿPROOFINGÿGELÿLIMPIE;1;100;CO01;47;3;A;CO01 -047-03A;104221;1;28;28;0;B;1;27/09/2019;01/12/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P7067;1;;NEUTROGENAÿACNEÿPROOFINGÿTONICOÿfco;1;100;CO01;41;3;C;CO01 -041-03C;;;0;0;0;B;1;/  /;01/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7069;1;;NEUTROGENAÿBODYCAREÿINTENSIVEÿCONFO;1;100;CO01;31;3;B;CO01 -031-03B;104224;1;23;23;0;B;1;27/09/2019;01/01/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7070;1;;NEUTROGENAÿBODYCAREÿINTENSIVEÿEXTRA;1;100;CO01;49;3;A;CO01 -049-03A;;;0;0;0;B;1;/  /;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7071;1;;NEUTROGENAÿBODYCAREÿINTENSIVEÿEXTRA;1;100;CO01;61;3;B;CO01 -061-03B;104217;1;4;4;0;B;1;27/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7128;1;;PAMPERS PANTS CONFORT SEC pañal x22;1;100;CO02;73;1;A;CO02 -073-01A;104141;1;17;17;0;B;1;26/09/2019;01/05/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P7129;1;;PAMPERSÿPANTSÿCONFORTÿSECÿpa¤alÿx16;1;100;CO03;89;1;A;CO03 -089-01A;105824;1;58;58;0;B;1;17/10/2019;01/04/2021;DO;;10335;
P7129;1;;PAMPERSÿPANTSÿCONFORTÿSECÿpa¤alÿx16;1;100;CO03;83;1;A;CO03 -083-01A;105826;1;36;36;0;B;1;17/10/2019;01/04/2021;DO;;10335;
P7129;1;;PAMPERSÿPANTSÿCONFORTÿSECÿpa¤alÿx16;1;100;CO03;52;1;A;CO03 -052-01A;105825;1;36;36;0;B;1;17/10/2019;01/04/2021;DO;;10335;
P7139;1;;DOVE OLEO NUTRICION MICELAR SH x400;700004;101;;0;0;;;;;1;1;0;B;1;05/11/2019;05/11/2019;DO;;10335;
P7139;1;;DOVE OLEO NUTRICION MICELAR SH x400;1;100;CO03;11;2;A;CO03 -011-02A;;;0;0;0;B;1;/  /;10/04/2021;DO;;10335;
P7139;1;;DOVE OLEO NUTRICION MICELAR SH x400;1;100;CO03;9;2;C;CO03 -009-02C;103749;1;0;0;0;B;1;24/09/2019;10/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7141;1;;DOVE OLEO NUTRICION MICELAR AC x200;1;100;CO02;60;2;A;CO02 -060-02A;;;0;0;0;B;1;/  /;01/05/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7186;1;;AXE APOLLO SG x200ml;1;100;CO02;73;3;A;CO02 -073-03A;104030;1;89;89;0;B;1;25/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7187;1;;AXE GOLD SG x200ml;1;100;CO02;79;3;A;CO02 -079-03A;104321;1;20;20;0;B;1;27/09/2019;01/06/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7191;1;;AXE GOLD ANTI MARKS DESO.152ml/90g;1;100;CO02;87;2;A;CO02 -087-02A;;;0;0;0;B;1;/  /;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P7193;1;;AXE GOLD WOOD VAINILLA DESO.150ml;1;100;CO02;12;2;C;CO02 -012-02C;103926;1;8;8;0;B;1;30/09/2019;01/08/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P7193;1;;AXE GOLD WOOD VAINILLA DESO.150ml;1;100;CO02;12;2;A;CO02 -012-02A;104710;1;60;60;0;B;1;02/10/2019;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P7194;1;;DOVEÿCLINICALÿPROTECTIONÿORIGINALÿD;1;100;CO01;89;2;A;CO01 -089-02A;104249;1;1;1;0;B;1;27/09/2019;01/03/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7195;1;;AXE URBAN CERA lata x75g;1;100;CO03;71;3;C;CO03 -071-03C;;;0;0;0;B;1;/  /;03/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7196;1;;AXE ADRENALINE CERA lata x75g;1;100;CO03;87;2;A;CO03 -087-02A;103807;1;1;1;0;B;1;24/09/2019;02/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7198;1;;DOVE REVIGORIZANTE JBON LIQ.x250ml;1;100;CO02;61;3;B;CO02 -061-03B;103979;1;26;26;0;B;1;25/09/2019;01/02/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7206;1;;AXE URBAN GEL SG pomo x170g;1;100;CO02;81;3;B;CO02 -081-03B;103997;1;16;16;0;B;1;25/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P7208;1;;AXE GOLD GEL SG pomo x170g;1;100;CO02;71;3;A;CO02 -071-03A;104308;1;32;32;0;B;1;27/09/2019;01/04/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8230;1;;DOVE NUTRICION PROFUNDA SG x250ml;1;100;CO01;89;3;C;CO01 -089-03C;;;0;0;0;B;1;/  /;01/08/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8259;1;;DOVE HW KARITE&VAINILLA JLIQ.6x250m;1;100;CO02;61;3;C;CO02 -061-03C;103966;1;11;11;0;B;1;25/09/2019;01/06/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8260;1;;DOVE HW GRANADA&VERBENA JLIQ.6x250m;1;100;CO02;51;3;C;CO02 -051-03C;105114;1;18;18;0;B;1;09/10/2019;01/06/2020;DO;;10327;ORIEN S.A. - SAN BLAS
P8368;1;;PANTENE MICELLAR SH x200ml;1;100;CO03;49;2;A;CO03 -049-02A;;;0;0;0;B;1;/  /;01/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8369;1;;PANTENE MICELLAR SH x400ml;1;100;CO03;69;2;C;CO03 -069-02C;103724;1;87;87;0;B;1;24/09/2019;27/03/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8370;1;;PANTENE MICELLAR CN x400ml;1;100;CO03;1;2;C;CO03 -001-02C;104521;1;28;28;0;B;1;01/10/2019;26/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8370;1;;PANTENE MICELLAR CN x400ml;1;100;CO03;1;2;B;CO03 -001-02B;104522;1;21;21;0;B;1;01/10/2019;26/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8370;1;;PANTENE MICELLAR CN x400ml;1;100;CO03;3;2;A;CO03 -003-02A;104490;1;7;7;0;B;1;30/09/2019;26/02/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8370;1;;PANTENE MICELLAR CN x400ml;1;100;CO03;52;5;;CO03 -052-05;103766;1;108;108;0;B;1;24/09/2019;04/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8370;1;;PANTENE MICELLAR CN x400ml;1;100;CO03;1;2;A;CO03 -001-02A;103773;1;69;69;0;B;1;24/09/2019;04/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8371;1;;PANTENE MICELLAR CN x200ml;1;100;CO02;76;2;A;CO02 -076-02A;104275;1;4;4;0;B;1;27/09/2019;05/04/2022;DO;;10327;ORIEN S.A. - SAN BLAS
P8373;1;;PANTENE MICELLAR CT x160ml;1;100;CO02;90;2;C;CO02 -090-02C;103672;1;107;107;0;B;1;24/09/2019;02/08/2021;DO;;10327;ORIEN S.A. - SAN BLAS
P8374;1;;NEUTROGENAÿPURIFIEDÿSKINÿAGUAÿMICEL;1;100;CO03;66;4;A;CO03 -066-04A;105108;1;0;0;0;B;1;08/10/2019;01/02/2021;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P8375;1;;BAND AID TOY STORY x25u;1;100;CO01;42;3;C;CO01 -042-03C;104933;1;44;44;0;B;1;07/10/2019;01/05/2050;DO;;10307;JOHNSON Y JOHNSON DE ARGENTINA
P8519;1;;SEDAL HIDRATACION MICELAR SH 12x340;1;100;CO03;83;2;A;CO03 -083-02A;104290;1;5;5;0;B;1;27/09/2019;01/07/2022;DO;;10327;ORIEN S.A. - SAN BLAS
